order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,total_price
856d4ca373e855bd0cc6f782cd78686d,69cf319150fbe6796a8fc7cb1130906d,delivered,2018-05-15 19:29:27,2018-05-15 19:53:03,2018-05-16 12:37:00,2018-05-22 21:42:26,2018-06-04 00:00:00,5950403817f9120682f2a3330de922ad,35270,mendes pimentel,MG,1,1a758361b1c10b3ffe3d3373332de319,8d956fec2e4337affcb520f56fd8cbfd,2018-05-17 19:53:03,46.99,18.23,65.22
3862ca36e4adb4dc6380e0b7819c752b,ad1cbc8c0b2b1bcd16739bf4f609fe1b,delivered,2017-09-19 18:11:48,2017-09-19 18:26:21,2017-09-22 17:04:54,2017-10-03 17:11:53,2017-10-13 00:00:00,c7af797e1afa5cb811aae636e3b92e09,37558,pouso alegre,MG,1,d696750e550fd0f733979dd7e5dff921,9de4643a8dbde634fe55621059d92273,2017-09-25 18:26:21,177.99,27.79,205.78
16e27874a42f09b20f86847e6f976126,55b416182b328ad5d15d7a0e6c8f0383,shipped,2017-07-02 15:53:47,2017-07-04 19:15:22,2017-07-05 12:22:22,,2017-07-27 00:00:00,c3e8a95fac7536ab9d62ff15f861b8ad,79097,campo grande,MS,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2017-07-10 19:15:22,139.99,45.06,185.05
bd2b7745e4aba6100b89a52d7e6dc9e5,88f96ddc00a7cfd77acef6618ade7522,delivered,2017-03-12 22:14:20,2017-03-12 22:14:20,2017-03-14 14:21:59,2017-04-11 16:07:36,2017-04-11 00:00:00,13eefccf85e6d4dee6408305673e9e0d,78048,cuiaba,MT,1,0a45c6bb3a03e8c13228d4200cb964c2,575df70bde3f9f2b30bf8d2e9910d725,2017-03-16 22:14:20,149.9,29.51,179.41
3d6c7984f741db86885c11fb6f8ef329,191645119367588923a2fdb37a2b919e,delivered,2017-08-06 13:32:42,2017-08-06 13:43:27,2017-08-07 18:18:31,2017-08-09 16:00:57,2017-08-25 00:00:00,0cf1a42d3cb695e862d8d1ceafe5f73b,4195,sao paulo,SP,2,cda960fc8a8987dd224a17dddfffdaa5,7aa4334be125fcdd2ba64b3180029f14,2017-08-10 13:43:27,25.99,7.61,33.6
0a50b1ae078d9638440048842b7cd5c4,030c88df740faf58e3bbf38fe25c1743,delivered,2017-09-28 15:57:29,2017-09-29 20:49:24,2017-10-05 16:43:13,2017-10-13 23:24:57,2017-10-27 00:00:00,940aac34d4cc9e76c04cb2df90d0a957,38412,uberlandia,MG,1,8f40f0b0018b8f6fd449c4c0713e3118,9de4643a8dbde634fe55621059d92273,2017-10-05 20:49:24,547.99,26.71,574.7
064c5d7833bce7bb4c9bff1302ac9d0a,a747a8896b60b5b62650776b82fac7d6,delivered,2018-02-26 20:57:39,2018-02-26 21:15:30,2018-02-27 23:33:14,2018-03-23 19:54:53,2018-03-19 00:00:00,5b8a91824cfd2e0cf24bf25307921983,21330,rio de janeiro,RJ,1,b74d57e3377dd78aace6d070fc48cc88,4a3ca9315b744ce9f8e9374361493884,2018-03-04 21:15:30,65.9,16.22,82.12
e61f67f0173c144d55e1386e2bce1686,145f7dc2715c0ae1b1cd74f05d4cbc93,delivered,2018-03-02 16:36:24,2018-03-02 16:50:31,2018-03-06 17:32:54,2018-03-08 12:11:31,2018-03-14 00:00:00,e789390d010fbf437d0242e9361609ae,9434,ribeirao pires,SP,1,3bebad3cf2c8d1a8d3ce97174643e054,955fee9216a65b617aa5c0531780ce60,2018-03-08 16:50:31,19.5,8.72,28.22
08d0d3587fdedecc31be9c29c74b819b,3140cb09f7ddb4b1c065456a372bd82a,delivered,2017-10-24 07:09:48,2017-10-24 07:28:08,2017-10-27 20:23:12,2017-11-06 18:52:10,2017-11-17 00:00:00,8c7bbfce3e679e68f7c304098290f049,1408,sao paulo,SP,1,3e34352aa9c04170d941a9a8c6a895bb,1987cd4be10fe09ee50454f9c354d1c6,2017-10-31 07:28:08,167.9,13.31,181.21
0b8c594f80a7db56ea4927af84e45203,2f5c5ebb61f2eeb48a990244af12827e,delivered,2018-03-26 10:01:59,2018-03-28 02:50:21,2018-04-09 19:34:21,2018-04-11 22:04:56,2018-04-16 00:00:00,1cadad7b5fbc2c6f0f21ceccb1f043b1,11015,santos,SP,1,30a47cc354b9607076272300c899dce9,855668e0971d4dfd7bef1b6a4133b41b,2018-04-11 02:50:21,55.0,8.64,63.64
a7c10c89aba6e6e8168c8e1566385f08,d4d134ba96f6848a5ba0452cc98b4039,delivered,2017-09-10 15:40:13,2017-09-12 04:30:54,2017-09-13 10:24:50,2017-09-19 20:47:34,2017-09-27 00:00:00,f48441e97c1be79c15ab757a6ecf097d,22631,rio de janeiro,RJ,1,bd84287687cd6471cc78eee8ed6a6a8e,2e1c9f22be269ef4643f826c9e650a52,2017-09-18 04:30:54,43.49,14.1,57.59
aee2f64144baa740663e8cd823582528,40145af8781e070b66bcbcd10099f420,delivered,2017-12-28 12:09:36,2017-12-28 12:31:12,2017-12-28 20:23:40,2018-01-03 17:38:56,2018-01-17 00:00:00,8aa59fdd819f9e9f78346a4a7b9f98f6,13015,campinas,SP,1,4308439e0d80d5fe03f17ba83b57c493,59fb871bf6f4522a87ba567b42dafecf,2018-01-04 12:31:12,179.99,10.07,190.06
8aa3866b203e8d7afaf21d53331f716c,840bb79be81df04d60152060690d28ba,delivered,2018-07-14 12:27:30,2018-07-14 12:35:24,2018-07-17 07:02:00,2018-07-23 22:41:37,2018-08-14 00:00:00,1db95e2b0f110b5bf9eec898beee791d,21941,rio de janeiro,RJ,1,bd6e6fce9ada76ea2db0f1912e8e478f,1835b56ce799e6a4dc4eddc053f04066,2018-07-17 12:35:24,56.99,19.59,76.58
93f02e3d7633cf1fa948b35b5003cb18,45919ce8424f0a7c9d630e5c18f66524,delivered,2018-03-09 11:58:20,2018-03-09 12:40:32,2018-03-19 19:48:29,2018-03-27 00:26:45,2018-04-13 00:00:00,24764284d4d67f146daa546143e1d0d9,71020,brasilia,DF,3,0a9bdadab17a9b0f258f64d11a0adf7b,7c67e1448b00f6e969d365cea6b010ab,2018-03-23 12:30:48,79.98,32.82,112.80000000000001
6d25592267349b322799e2beb687871e,5bb39c890c91b1d26801aa19a9336eac,delivered,2018-08-26 22:04:34,2018-08-28 04:10:18,2018-08-28 12:56:00,2018-08-29 12:40:53,2018-08-30 00:00:00,a71cac9f356cfeb9db35061020806212,2407,sao paulo,SP,1,c3ba4e8d3cb30049213b682e751e9d00,6560211a19b47992c3666cc44a7e94c0,2018-08-30 04:10:18,93.0,7.91,100.91
19f4c2e829ebee01e0d2a9ea2168929d,062299d194a63996946d805c916a21b8,delivered,2017-06-16 21:47:18,2017-06-20 11:05:27,2017-06-22 12:22:48,2017-06-28 13:42:50,2017-07-14 00:00:00,92fc4892f11581ee802e8e2fa4296433,99150,marau,RS,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2017-06-28 11:05:27,89.99,15.38,105.36999999999999
820dae5229a9c2f6d7cfcf9e327c46a7,467247d869b38526a64ed79e2b96211a,delivered,2018-04-29 15:18:48,2018-04-29 15:34:52,2018-04-30 15:13:00,2018-05-08 16:23:35,2018-05-22 00:00:00,4e028cda495e1923851032da7ce43a4b,13835,conchal,SP,3,0d9374142ba86a7c22357ea192bcfde6,276677b5d08786d5dce7c2149dcce48b,2018-05-04 15:31:11,63.9,13.59,77.49
963ed653f00e0f3db85dc163baac579c,9ca6194429e983e3d30bf20c15eec582,delivered,2018-05-07 20:20:40,2018-05-07 20:35:21,2018-05-08 10:19:00,2018-05-09 16:42:08,2018-05-16 00:00:00,a84acade06aea50c5ba7a115ee70ba00,4566,sao paulo,SP,1,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,2018-05-10 20:35:21,103.9,11.35,115.25
4d95703047b8a80cf5796b7478900ec7,da18c242eff18510c1df2f0337a9be95,delivered,2018-01-23 23:59:03,2018-01-24 00:16:30,2018-01-24 16:47:22,2018-01-30 14:36:52,2018-02-19 00:00:00,5fd0cae43a6002e194fe471367ee22d2,13220,varzea paulista,SP,1,f10d3472b287e627cf92e5ff1d8b88f2,41b39e28db005d9731d9d485a83b4c38,2018-02-01 00:16:30,39.9,11.85,51.75
35e6328c980b8ff743074072b2aa195e,2e50a29eee07a2338f55c18cfd677431,delivered,2018-06-16 18:28:44,2018-06-16 18:57:33,2018-06-20 12:06:00,2018-06-21 17:27:44,2018-07-03 00:00:00,2aa8c2b5a39122a1044219691cb658c4,6704,cotia,SP,1,81761c6b742a57257960263f51adcb8e,4bfc7a4a1cf8d4d2121c27422d9e50b5,2018-06-21 18:57:33,330.0,25.02,355.02
3990f96693d321ac142fff312bf3706a,6c44a903274653cddb1df3bcb05ac71f,delivered,2018-07-08 16:13:13,2018-07-08 16:25:33,2018-07-09 12:02:00,2018-07-11 11:28:38,2018-08-15 00:00:00,be160ff1d833563ea876b3662de0a653,80620,curitiba,PR,3,a25583531530c0913ea4dee2c5c73685,4e06067cc08b3f41d837768d392c3ee3,2018-07-11 16:25:33,7.0,3.33,10.33
c61e3efc183db6b89f5556efb5aa8797,2ca80df8009eea2c3c8aac6655e7c2af,delivered,2017-11-29 12:30:10,2017-11-29 12:42:49,2017-12-04 19:21:26,2018-01-13 01:59:30,2017-12-29 00:00:00,b38c8c380d02399365a217729afc48a7,57043,maceio,AL,1,3429d7e4892a2df967fae671f4c98deb,900ba814c251a692506d7834c1218441,2017-12-05 12:42:49,370.47,61.03,431.5
1e190338f1e670011b0002daba8025a8,8bc46d4799de59c9d7fd16f5c78b1b4f,delivered,2018-04-26 23:09:19,2018-04-26 23:31:23,2018-04-27 15:37:00,2018-05-05 00:35:28,2018-05-22 00:00:00,28b4832bd9a73bb5bcb43c564f7e0cde,30620,belo horizonte,MG,1,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,2018-05-03 23:31:23,29.9,12.76,42.66
f0ea34d58a86eb887f6a0dc005d6d80b,9f95fde2743e68b8469c96f39a20ebc7,delivered,2018-06-27 14:31:44,2018-06-28 02:15:39,2018-06-28 13:01:00,2018-07-04 23:03:26,2018-07-26 00:00:00,632e06482ee21f877281a38ccc4dca96,14787,barretos,SP,1,90d11936871062d5cb6d23175734ea91,7299e27ed73d2ad986de7f7c77d919fa,2018-07-04 02:15:39,40.0,13.62,53.62
379479b61c5dd31389733154ce9a6237,45827eca677573230a90c99866439c97,delivered,2017-10-07 23:47:08,2017-10-07 23:56:19,2017-10-10 19:43:48,2017-10-21 05:32:12,2017-11-16 00:00:00,ac1c397645c8a6f543a41688b736a283,57520,maravilha,AL,1,89ecac14896f9d0c3d6d44c2095ae987,c3867b4666c7d76867627c2f7fb22e21,2017-10-12 23:56:19,159.9,48.56,208.46
15001804f74060f67b97719c69f2fe6e,9205f96959d0899cf127815c70b9abc7,delivered,2018-04-04 14:44:31,2018-04-04 14:55:24,2018-04-05 17:57:32,2018-04-07 00:26:46,2018-04-26 00:00:00,b7d76df20c149b1a54afbe25d9ecf658,4717,sao paulo,SP,1,454157d7294823cc44ad21d4fe31474a,66dc1b1632bd6a3e508510c5b3492107,2018-04-10 14:55:24,79.0,12.99,91.99
54e7f1eb822580ef0e389f94a0500f3b,74dbd4c0c3f97452f1fa68bfe07b2485,delivered,2017-10-30 17:56:14,2017-10-30 19:31:42,2017-11-17 13:32:17,2017-11-29 17:09:17,2017-12-07 00:00:00,a6574ee7605980aed495e22dc1a6abfd,59507,alto do rodrigues,RN,2,56c0a9eb43edf8247a0a2ef0f08af0f5,6fd52c528dcb38be2eea044946b811f8,2017-11-17 18:10:24,129.98,28.98,158.95999999999998
797fd27a25a9103f01971d21853a0b11,7e66fcdb02521fecb4cb2f6b4c41ef7a,delivered,2018-04-05 10:05:44,2018-04-06 03:10:18,2018-04-10 19:08:31,2018-04-14 11:40:51,2018-04-25 00:00:00,96b59ac4d9aa137833e6572546a3833f,13323,salto,SP,1,575a896d07cd269eb0b2b8762e0be261,4d6d651bd7684af3fffabd5f08d12e5a,2018-04-12 03:10:18,179.0,13.69,192.69
b9c43f56d5318f81019ea0687d34a9ac,4e84e01a198b303ee368e61f8cd7c9a6,delivered,2018-02-07 09:18:05,2018-02-07 09:31:33,2018-02-08 18:58:33,2018-02-16 16:12:42,2018-03-08 00:00:00,8ba1aec4519d0265ae975791ff94416f,30380,belo horizonte,MG,1,e87ed1eba20ee630499eb23fcfb5c5fa,013900e863eace745d3ec7614cab5b1a,2018-02-13 09:31:33,87.5,17.18,104.68
0a750178e6d58c01a64d8d939cdca0c0,1276bfeebf316d2fd56f31e384b9ffc5,delivered,2017-12-18 23:29:45,2017-12-19 01:31:26,2017-12-20 19:10:02,2018-01-05 15:12:43,2018-01-12 00:00:00,b068fd2fab68b996faabf91137ba8bf5,23080,rio de janeiro,RJ,1,f2d649f157cebee085ed738f23d5d6b7,d673a59aac7a70d8b01e6902bf090a11,2017-12-26 00:33:12,27.9,15.1,43.0
e742713350aa1d4a7a0c80ed2f3ad4d5,7382178892f1ea46099be9e80c5f3736,delivered,2018-03-12 15:05:23,2018-03-12 15:15:37,2018-03-13 18:38:38,2018-03-16 21:51:50,2018-03-22 00:00:00,616c91c7231d7a3c9d47537dfe05f644,4164,sao paulo,SP,1,5f2ace2fddff857d247fa4f6ec591474,f8db351d8c4c4c22c6835c19a46f01b0,2018-03-16 15:15:37,44.9,8.82,53.72
5ad674ed6e835a39a6a7d73bc989ce57,7df9914b5cd074d81dcb343a7107765b,delivered,2017-07-30 18:09:19,2017-07-30 18:23:08,2017-08-02 11:04:30,2017-08-04 19:45:51,2017-08-18 00:00:00,eb51871bb18a99294b2130d3976cc706,14401,franca,SP,2,40cb7bb3d30559b9b6c4fb62bc837962,cca3071e3e9bb7d12640c9fbe2301306,2017-08-03 18:23:08,52.64,18.57,71.21000000000001
65626f06410c787b69aac226e3f0f6e8,fd9890dba101b87205b412bb2a8fa2eb,delivered,2018-03-10 13:59:54,2018-03-13 04:15:48,2018-03-13 20:37:21,2018-03-26 21:00:07,2018-03-29 00:00:00,2a4a68cba182fdfc227e3f3d79087b46,27336,barra mansa,RJ,1,0b039b61011417822882815943f13dac,8b321bb669392f5163d04c59e235e066,2018-03-19 04:15:48,23.7,18.23,41.93
e625944bd16cd8f6b0daa1861cd25b19,b7eb23bc02ca23e9cacf170ff45aa78c,delivered,2018-02-06 12:10:35,2018-02-06 12:30:22,2018-02-07 19:57:50,2018-02-23 13:06:57,2018-03-08 00:00:00,46d39cccad61951d9d8d9693d3c7aa3c,99150,marau,RS,1,729dfb36954326a8b9ad0a5602571943,72146da5774cabf2632faedcae097a76,2018-02-12 12:30:22,88.99,15.37,104.36
8c3b7db34a579c7e50cdd4c8146a43b8,efda60e3dad25250fb5de383b8ffb272,delivered,2018-02-08 21:56:53,2018-02-09 21:55:28,2018-02-14 19:34:01,2018-02-18 13:32:22,2018-02-22 00:00:00,8d3c50dd34f4186cd28c7ef4aa9d1b2a,3164,sao paulo,SP,1,02ee0862685e90b57cc241b7c9885f95,fe2032dab1a61af8794248c8196565c9,2018-02-15 21:55:28,194.65,10.18,204.83
b7500da4a02eac89b7dcbeaf4efaf00b,9b1f58aaf85fa158888a1f21ef45d26a,delivered,2018-01-13 15:14:06,2018-01-13 15:28:49,2018-01-15 19:59:02,2018-01-30 16:22:47,2018-02-16 00:00:00,ba0931def8f10fde482522e049eb5301,28680,cachoeiras de macacu,RJ,1,49ac91bd3a26d57c4c2a46e66977e69f,54a1852d1b8f10312c55e906355666ee,2018-01-18 15:28:49,86.99,17.86,104.85
72440dd8694d68e0ec2dd68e3fc3cbab,7ba93cdef10bbf6aac6001d25a90780a,delivered,2018-06-26 19:37:03,2018-06-26 19:50:14,2018-06-29 14:04:00,2018-07-10 16:51:19,2018-07-24 00:00:00,c2ec8e4e0f711790eff8d0b7fa7fe316,97105,santa maria,RS,1,7046a5632fbe7baa273b14b3253e1547,d66c11a9572221d92fbb8c4897db5f9b,2018-07-02 19:50:14,58.66,38.92,97.58
2dee1b58f6f3c724427ad545adf6d5e4,1faa8235ed57dbf4adb767066a4c5993,delivered,2018-03-15 00:19:52,2018-03-15 00:30:25,2018-03-16 01:18:45,2018-04-25 14:24:45,2018-04-05 00:00:00,a49a856d438d3225628403ca13c1f1db,24344,niteroi,RJ,1,81288df52439985f610be64465e53f57,54a1852d1b8f10312c55e906355666ee,2018-03-21 00:30:25,109.99,18.35,128.34
d529d4dc2eeac6ba7abe986a604d7deb,fb8ac10d5e8b76988d085ca9f7c01759,delivered,2017-03-26 20:04:35,2017-03-26 20:15:19,2017-03-28 14:23:36,2017-04-08 03:35:44,2017-04-13 00:00:00,d3bab55c464bb4112984724ab47416ed,5265,sao paulo,SP,1,526e24e5c44ede53f4d3a7c10cf8bddb,1336efc61c316ddf92c899eb817f7cae,2017-03-30 20:15:19,28.0,10.96,38.96
ff564b0dff20427ba484d7e2efe7e7e5,632e2539c6f66f8a0f559f450d24fb5a,delivered,2017-09-14 12:02:08,2017-09-14 12:15:12,2017-09-18 22:38:00,2017-09-27 19:36:44,2017-10-06 00:00:00,6fbe730fa4c94402241ca28ccb5a7643,45992,teixeira de freitas,BA,1,4cac1a12a6fe9ffba4a9556dbe582e28,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-09-20 12:15:12,25.99,16.79,42.78
71282e3ab70a4319b82314e59041549a,0f866e064924e6caf059c4d0bf0335e8,delivered,2018-02-17 22:10:29,2018-02-17 22:26:36,2018-02-19 18:21:59,2018-02-28 21:09:15,2018-03-09 00:00:00,2c52be45856bc61f6c0fb93eda79d5fd,28896,rio das ostras,RJ,1,a62e25e09e05e6faf31d90c6ec1aa3d1,634964b17796e64304cadf1ad3050fb7,2018-02-21 21:26:36,108.0,13.64,121.64
c714dc1b4064a670401d208c1f67e7e1,8938c1147d18fad6c301a529e5b4e605,delivered,2017-07-17 15:12:58,2017-07-17 15:25:17,2017-07-24 18:13:43,2017-07-31 20:29:53,2017-08-10 00:00:00,68cf21f6668d9e6d29d22e6e61ddb349,74115,goiania,GO,1,a35a9f46dcee0a67c8c7ad8493eb4135,85d9eb9ddc5d00ca9336a2219c97bb13,2017-07-21 15:25:17,31.9,15.79,47.69
9d859f31704188d939d713b4fe19550d,a64531a31e0a79a337b2d6611160ca76,delivered,2018-05-16 13:24:11,2018-05-16 13:59:11,2018-05-21 14:49:00,2018-05-22 19:25:30,2018-05-28 00:00:00,4bf4cdbd2db7a58bec527ea23ccbeb26,7056,guarulhos,SP,1,c8796f433d9d3ac290c2639550fac10f,2e1a7d075abe038c1b2743005fe42ff1,2018-05-22 13:59:11,94.9,11.29,106.19
12731a5b2b2ad871d0994d8362dfbce2,b559f48b8ec90f0765f927d0d0f8e9e6,delivered,2018-08-18 12:18:56,2018-08-18 12:31:27,2018-08-20 14:18:00,2018-08-21 22:57:44,2018-08-24 00:00:00,35fc79d55fecaba18ca450947c90630e,3112,sao paulo,SP,1,fddede0d4854d07dbb9bcf3b090697f3,cd3d09fbe6e3e9ff0c0ac0c300e93ae7,2018-08-22 12:31:20,78.9,8.71,87.61000000000001
19b458c5801e5fc6d67e6cf0d61b98c4,b7528f0ddb41ac295dc0cb58459adc46,delivered,2017-03-03 09:47:48,2017-03-07 04:15:17,2017-03-14 04:32:51,2017-03-17 14:45:34,2017-03-22 00:00:00,3644b5b6a1f536e4f864bec4106502d8,32670,betim,MG,2,a695ab8413ea83619cde9b18292d6aa1,1da366cade6d8276e7d8beea7af5d4bf,2017-03-13 04:15:17,40.0,10.96,50.96
c0e6116a3c6c2d732ec1b43bb7b5f307,b073fa2486ffea654bcd31968d03d8a1,delivered,2017-10-27 19:00:02,2017-10-27 19:15:19,2017-10-30 18:45:26,2017-11-01 19:32:24,2017-11-09 00:00:00,39aa99192278d43812a46c69c1f2443e,13272,valinhos,SP,2,f2ecbb02b6da187a9f14b8ac5781faec,3c7c4a49ec3c6550809089c6a2ca9370,2017-11-03 19:15:19,13.99,7.78,21.77
019636907d07b2433be000d9d6bed153,2653ffa2adf76d9827e1458918c125ef,delivered,2017-11-16 15:55:19,2017-11-16 16:08:57,2017-11-17 21:41:50,2017-11-23 23:38:51,2017-12-05 00:00:00,b120185218db2a74f354de194405aa77,6814,embu das artes,SP,1,2b0ee2d07306f7c9ac55a43166e9bb4b,1900267e848ceeba8fa32d80c1a5f5a8,2017-11-22 16:08:57,59.99,12.76,72.75
d5a71b64c3592b5ca24b856cba608940,376c9debfe03d0575c0126e4803feb8f,delivered,2017-07-31 16:24:06,2017-07-31 16:43:29,2017-08-02 18:36:00,2017-08-04 17:54:44,2017-08-22 00:00:00,09bb53b69206dcf2a8fc66b3eab2735b,4020,sao paulo,SP,1,6c90c0f6c2d89eb816b9e205b9d6a36a,3bb548e3cb7f70f28e3f11ee9dce0e59,2017-08-04 16:43:29,165.5,5.73,171.23
e7f65461e6bfbb6977c3d24ff623024e,b727b1a23df7aac384bf3b4ffabe70a2,delivered,2017-11-23 22:30:08,2017-11-23 22:37:26,2017-11-27 22:52:01,2017-12-24 19:27:47,2017-12-19 00:00:00,7c2df18dfe4e53d39317a9050caa4c60,42700,lauro de freitas,BA,1,7559a915036030709d3491e1602099a7,3ade81dab5a172b88e1871c28ae05260,2017-11-29 22:37:26,159.0,50.98,209.98
46c38e73577fd75b4bbf5d57b18197fb,fd99c2c34874146bf1bf3c5a5efe265c,delivered,2017-10-22 17:23:26,2017-10-22 17:35:24,2017-11-29 16:49:03,2017-12-08 18:55:31,2017-11-23 00:00:00,64809fd77d51df8883b60fd4cb112946,90240,porto alegre,RS,1,6822a8b4d3a03eb8cc23f296bda7525f,18a349e75d307f4b4cc646a691ed4216,2017-10-31 17:35:24,51.15,16.61,67.75999999999999
a16de84e54832907eaaa4084dd0d90d2,d483bba64e114461269d13a1cd94606e,delivered,2018-08-04 15:27:11,2018-08-04 15:44:06,2018-08-06 15:13:00,2018-08-14 00:08:30,2018-08-23 00:00:00,39f75ba50cc717fb52547486e7dbe6ba,28300,itaperuna,RJ,1,e8fc96704cf9c7c35ded1227ce7fc83c,4b9750c8ad28220fe6702d4ecb7c898f,2018-08-07 15:44:06,49.9,23.15,73.05
9f0dee1bed79cb72f5e296eacf6b0a82,62488077b67f2fe2558dd09fa9e81ed9,shipped,2017-11-26 16:13:13,2017-11-28 20:15:29,2017-12-01 23:19:42,,2017-12-18 00:00:00,1288b67e253d4ba65e6cdf5c3cd31af5,23087,rio de janeiro,RJ,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-12-04 20:15:29,89.9,21.12,111.02000000000001
625b0b3fa9345b547eac735d4f4257e7,2a296f30a02ae6035b00bd6c1fd2a67a,delivered,2017-08-24 01:42:27,2017-08-24 02:04:42,2017-08-25 12:53:43,2017-08-29 00:17:52,2017-09-12 00:00:00,aedd0e969af3fb535f93983a178a69cf,13308,itu,SP,1,22c5ddc22ea8cae84fc9917def682dc6,cc419e0650a3c5ba77189a1882b7556a,2017-09-04 02:04:42,56.99,8.72,65.71000000000001
3675bad64212bdf96c5062ea051384e1,27fcfc8d27c86e1f52daa7d17fc24ce4,delivered,2017-11-02 22:59:31,2017-11-02 23:10:32,2017-11-03 17:39:37,2017-11-20 22:42:49,2017-12-04 00:00:00,810ba763835fb927c87eaa0a750b5ca3,62595,cruz,CE,2,15f50a93f26d97e9c940e45271e8c177,edf96ef93ed595084bbcbd9224bd2894,2017-11-08 23:10:32,243.0,27.98,270.98
9a7e84a8e7529c1027405b02b74fe068,6df909eb470e66d52de2332b9edf0b8f,processing,2017-08-29 17:18:49,2017-08-29 17:35:31,,,2017-09-25 00:00:00,127f86cf5af60d197ab69aced054e10a,17340,barra bonita,SP,1,26459570e7be02e4861603614f8043c3,7e3dde9ffba72d5340f9aaf09b4424be,2017-09-06 17:35:31,220.0,22.03,242.03
78b1c0f489ac4c36072ce8ebdedbfa3d,912fa8ffe46932ef6b6c01d377c10d1c,delivered,2018-07-06 21:23:01,2018-07-06 21:35:10,2018-07-10 08:18:00,2018-07-11 15:28:27,2018-07-23 00:00:00,e2b06cd63577ff7ed675f509f001c4f3,26261,nova iguacu,RJ,2,2ff995aead9c63a1f37a07b3664ead37,8b9d6eec4a7eb7d0f9d579ce0b38324d,2018-07-09 21:35:10,69.99,17.12,87.11
5342acb7b183acec77f59e4d78f7c804,4d493a5e3a53373d3bc26a01575a71dc,delivered,2018-03-29 20:53:48,2018-03-31 10:07:45,2018-04-04 17:44:32,2018-04-24 16:10:44,2018-04-24 00:00:00,9b390e923bbf7e3edc2bcb93d8707355,43700,simoes filho,BA,1,0da9ffd92214425d880de3f94e74ce39,001cca7ae9ae17fb1caed9dfb1094831,2018-04-05 10:07:45,112.0,38.21,150.21
583d5978ccf34486c5dbf738558e1b7a,173b02d5ca1c65154f368ac76ecbabac,delivered,2018-07-14 15:06:12,2018-07-14 16:55:21,2018-07-16 10:50:00,2018-07-26 11:21:51,2018-07-30 00:00:00,50a5d21333dfc2efbf46f57076e49e9e,17057,bauru,SP,1,7564c1759c04fc0a38f2aa84f7a370ee,6860153b69cc696d5dcfe1cdaaafcf62,2018-07-17 16:55:21,42.97,13.88,56.85
b778b1973ac33ebdb97a4d9b25426c61,8e64ee8a8087e2105aacb3eb1611242b,delivered,2017-04-21 11:51:07,2017-04-24 16:30:20,2017-04-25 11:47:58,2017-05-03 11:54:40,2017-05-30 00:00:00,b84cb3aaddc8ae670fb5935cfef5fa26,53140,olinda,PE,1,ebee6703e867082f455a058a8bd04092,fc906263ca5083d09dce42fe02247800,2017-04-28 16:30:20,39.0,20.8,59.8
746894acbab13a8cb17e369fdee65152,a5c106ac83bc1dad699205d5a3cad955,delivered,2018-05-05 17:11:21,2018-05-05 17:33:27,2018-05-07 13:48:00,2018-05-20 16:03:17,2018-05-29 00:00:00,64812f554a1e0ae09babcc0ee08715a0,40110,salvador,BA,1,e35be783353a30d36b6facc6524b5f64,bd0389da23d89b726abf911cccc54596,2018-05-10 17:31:10,59.9,19.11,79.00999999999999
3c5939ce763419f5942f27acffd072e6,a3a70ea035d8bbbbac5749753bd89f2c,delivered,2018-02-22 09:54:40,2018-02-24 02:50:39,2018-02-26 21:39:30,2018-04-11 19:56:32,2018-03-20 00:00:00,3d50a44231c2a153219cef76ee3e445d,22793,rio de janeiro,RJ,3,4439198baadf8e8dcb009f990091179e,8fec2e460530482132c436cfb5439925,2018-03-02 02:50:39,59.56,16.18,75.74000000000001
4cb3d457db54c2facba2120257f1dc8d,0dcb15a53acff7313554506cdf66b6ae,delivered,2018-03-17 09:38:13,2018-03-17 09:50:33,2018-03-21 19:22:27,2018-04-03 23:07:47,2018-04-10 00:00:00,473c779638bdbefee9d8b81d441b8bda,12490,sao bento do sapucai,SP,1,bee2e070c39f3dd2f6883a17a5f0da45,4e922959ae960d389249c378d1c939f5,2018-03-27 09:50:33,180.0,12.74,192.74
f1c1796688aff03e046d4b3cc90e1d3a,2ccd375a9c87139f7cc9aeb6016b58da,delivered,2018-06-07 23:32:58,2018-06-07 23:53:54,2018-06-08 14:37:00,2018-06-12 10:51:12,2018-06-25 00:00:00,ff083a959951303f44a7d5a71975ff09,9980,diadema,SP,1,a2133c4dcac2ab7510a8c6136474f3fc,0885aaf116795758dfeb5f1032487bcd,2018-06-17 23:53:54,94.9,9.02,103.92
